tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,red_flag_id,relative_table_elements,height_width_diff,label
NO,NO,NO,4,NO,0,0,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,20,NO,0.184336019,0.988108166,0.3,0.5,NO,NO,NO,YES,NO,NO,NO,0.4,-931.3999786,0
NO,NO,NO,20,NO,0.187087303,0.988219385,0.3,0.5,NO,NO,NO,YES,NO,NO,NO,0.4,-931.3999939,0
NO,NO,NO,10,NO,0.187087303,0.988219385,0.2,0.5,NO,NO,NO,NO,NO,NO,NO,0.2,-989.6666718,0
NO,NO,NO,3,NO,0.187087303,0.988219385,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-130.6666718,0
NO,NO,NO,1,NO,0.188004398,0.98840475,0,1,NO,NO,NO,NO,NO,NO,NO,0,-35.41665649,0
NO,NO,YES,1,NO,0.188004398,0.98840475,0,1,NO,NO,NO,NO,NO,NO,NO,0,-35.41665649,0
NO,NO,NO,1,NO,0.188004398,0.98840475,0,0,NO,NO,NO,NO,NO,NO,NO,0,-35.41665649,0
NO,NO,NO,0,NO,0.235693318,0.988367677,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68334961,0
NO,NO,NO,3,NO,0.188004398,0.989294503,0,0,NO,NO,NO,NO,NO,NO,NO,0,-94.3999939,0
NO,NO,NO,8,NO,0.351247241,0.988219385,0.25,0.5,NO,NO,NO,NO,NO,NO,NO,0,-810.6666718,0
NO,NO,NO,8,NO,0.352164335,0.988256458,0.25,0.5,NO,NO,NO,NO,NO,NO,NO,0,-855,0
NO,NO,NO,3,NO,0.354915619,0.988256458,0,0.666666667,NO,NO,NO,NO,NO,NO,NO,0,-124.8500061,0
NO,NO,NO,0,NO,0.354915619,0.988256458,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33332825,0
NO,NO,NO,0,NO,0.355832714,0.988812554,10,10,NO,NO,YES,NO,NO,NO,NO,100,-15.3999939,0
NO,NO,NO,0,NO,0.355832714,0.988553042,10,10,YES,YES,NO,NO,NO,NO,NO,100,1,0
NO,NO,NO,3,NO,0.386096837,0.988367677,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-96.08334351,0
NO,NO,YES,3,NO,0.386096837,0.988515969,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-75.46665955,0
NO,NO,YES,3,NO,0.386096837,0.988515969,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-75.46665955,0
NO,NO,NO,3,NO,0.386096837,0.988515969,0,0,NO,NO,NO,NO,NO,NO,NO,0,-75.46665955,0
NO,NO,NO,6,NO,0.513572989,0.988256458,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-124.8500061,0
NO,NO,NO,0,NO,0.513572989,0.988256458,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33332825,0
NO,NO,NO,0,NO,0.513572989,0.988812554,10,10,NO,NO,YES,NO,NO,NO,NO,100,-16.3999939,0
NO,NO,NO,0,NO,0.513572989,0.988738408,10,10,YES,YES,NO,NO,NO,NO,NO,100,-10,0
NO,NO,NO,6,NO,0.544754206,0.988367677,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-96.08334351,0
NO,NO,YES,6,NO,0.544754206,0.988515969,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-83,0
NO,NO,YES,6,NO,0.544754206,0.988515969,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-83,0
NO,NO,NO,6,NO,0.544754206,0.988515969,0,0,NO,NO,NO,NO,NO,NO,NO,0,-83,0
NO,NO,NO,0,NO,0.187087303,0.989998891,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1028.066666,0
NO,NO,NO,0,NO,0.187087303,0.989998891,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1028.066666,0
NO,NO,NO,0,NO,0.188004398,0.990147184,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1033,0
NO,NO,NO,11,NO,0.187087303,0.990369622,0.363636364,0.454545455,NO,NO,NO,NO,NO,NO,NO,0.181818182,-989.6666565,0
NO,NO,NO,6,NO,0.187087303,0.990369622,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-130.6666565,0
NO,NO,NO,5,NO,0.188004398,0.990554987,0,0,NO,NO,NO,NO,NO,NO,NO,0,-133.5999908,0
NO,NO,NO,0,NO,0.321900213,0.990406695,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68334961,0
NO,NO,NO,2,NO,0.188004398,0.991296448,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-90.21665955,0
NO,NO,YES,2,NO,0.188004398,0.991296448,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-90.21665955,0
NO,NO,NO,2,NO,0.188004398,0.991296448,0,0,NO,NO,NO,NO,NO,NO,NO,0,-90.21665955,0
NO,NO,NO,6,NO,0.351247241,0.990369622,0.666666667,0.666666667,NO,NO,NO,NO,NO,NO,NO,0,-810.6666565,0
NO,NO,NO,6,NO,0.352164335,0.990406695,0.666666667,0.666666667,NO,NO,NO,NO,NO,NO,NO,0,-855,0
NO,NO,NO,2,NO,0.354915619,0.990406695,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-124.8499908,0
NO,NO,NO,0,NO,0.354915619,0.990406695,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33334351,0
NO,NO,NO,0,NO,0.358583998,0.990703279,10,10,YES,YES,NO,NO,NO,NO,NO,100,8,0
NO,NO,NO,2,NO,0.386096837,0.990554987,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-96.08332825,0
NO,NO,NO,1,NO,0.386096837,0.990666206,0,0,NO,NO,NO,NO,NO,NO,NO,0,-19.94999695,0
NO,NO,NO,0,NO,0.417278054,0.990554987,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68333435,0
NO,NO,NO,3,NO,0.513572989,0.990406695,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-124.8499908,0
NO,NO,NO,0,NO,0.513572989,0.990406695,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33334351,0
NO,NO,NO,0,NO,0.513572989,0.990703279,10,10,YES,YES,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,3,NO,0.544754206,0.990554987,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-96.08332825,0
NO,NO,NO,2,NO,0.544754206,0.990666206,0,0,NO,NO,NO,NO,NO,NO,NO,0,-59.84999084,0
NO,NO,NO,0,NO,0.611702114,0.990554987,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68331909,0
NO,NO,NO,2,NO,0.672230359,0.990406695,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-124.8499908,0
NO,NO,NO,0,NO,0.672230359,0.990406695,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33334351,0
NO,NO,NO,0,NO,0.674981643,0.990703279,10,10,YES,YES,NO,NO,NO,NO,NO,100,5,0
NO,NO,NO,2,NO,0.703411576,0.990554987,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-96.08332825,0
NO,NO,NO,1,NO,0.703411576,0.990666206,0,0,NO,NO,NO,NO,NO,NO,NO,0,-45.94999695,0
NO,NO,NO,0,NO,0.757520159,0.990554987,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68333435,0
NO,NO,NO,2,NO,0.830887729,0.990406695,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-124.8499908,0
NO,NO,NO,0,NO,0.830887729,0.990406695,10,10,NO,NO,NO,NO,NO,NO,NO,100,14.33334351,0
NO,NO,NO,0,NO,0.830887729,0.990962791,10,10,YES,YES,NO,NO,NO,NO,NO,100,-13,0
NO,NO,NO,2,NO,0.862068946,0.990554987,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-96.08332825,0
NO,NO,NO,1,NO,0.862068946,0.990666206,0,0,NO,NO,NO,NO,NO,NO,NO,0,-12.41667175,0
NO,NO,NO,0,NO,0.885913406,0.990554987,10,10,NO,NO,NO,NO,NO,NO,NO,100,19.68333435,0
NO,NO,NO,17,NO,0.184336019,0.992668151,0.294117647,0.705882353,NO,NO,YES,NO,NO,NO,NO,0.176470588,-993.9666443,0
NO,NO,NO,17,NO,0.188004398,0.992779371,0.294117647,0.705882353,NO,NO,YES,YES,NO,NO,NO,0.176470588,-993.9666595,0
NO,NO,NO,17,NO,0.188004398,0.992779371,0.294117647,0.705882353,NO,NO,NO,YES,NO,NO,NO,0.176470588,-993.9666595,0
NO,NO,NO,17,NO,0.188004398,0.992779371,0.294117647,0.705882353,NO,NO,NO,NO,NO,NO,NO,0.117647059,-993.9666595,0
NO,NO,NO,2,NO,0.188004398,0.992779371,0,1,NO,NO,YES,NO,NO,NO,NO,0,-97.86665344,0
NO,NO,NO,2,NO,0.199009533,0.993298393,0,0,NO,NO,NO,NO,NO,NO,NO,0,-86.25,0
NO,NO,NO,0,NO,0.29347028,0.993298393,10,10,NO,NO,NO,NO,NO,NO,NO,100,3.599990845,0
NO,NO,NO,0,NO,0.29347028,0.993298393,10,10,YES,YES,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,14,NO,0.313646361,0.992779371,0.357142857,0.714285714,NO,NO,YES,NO,NO,NO,NO,0,-856.0666351,0
NO,NO,NO,14,NO,0.315480551,0.992779371,0.357142857,0.714285714,NO,NO,NO,NO,NO,NO,NO,0,-854.4666595,0
NO,NO,NO,14,NO,0.318231834,0.992779371,0.357142857,0.714285714,NO,NO,NO,NO,NO,NO,NO,0,-848.2999725,0
NO,NO,NO,2,NO,0.318231834,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-113.0500031,0
NO,NO,NO,2,NO,0.318231834,0.992927663,0,1,NO,NO,YES,NO,NO,NO,NO,0,-102.1166687,0
NO,NO,NO,1,NO,0.318231834,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-13.78334045,0
NO,NO,NO,1,NO,0.349413052,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-67.90000916,0
NO,NO,NO,1,NO,0.349413052,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-67.90000916,0
NO,NO,NO,2,NO,0.434702852,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-130.166687,0
NO,NO,NO,2,NO,0.434702852,0.992927663,0,1,NO,NO,YES,NO,NO,NO,NO,0,-119.2333527,0
NO,NO,NO,1,NO,0.434702852,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-19.95001221,0
NO,NO,NO,1,NO,0.471386637,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-78.85002136,0
NO,NO,NO,1,NO,0.471386637,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-78.85002136,0
NO,NO,NO,2,NO,0.566764477,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-132.2333374,0
NO,NO,NO,2,NO,0.566764477,0.992927663,0,1,NO,NO,YES,NO,NO,NO,NO,0,-121.3000031,0
NO,NO,NO,1,NO,0.566764477,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-12.41667175,0
NO,NO,NO,1,NO,0.596111505,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-88.45001221,0
NO,NO,NO,1,NO,0.596111505,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-88.45001221,0
NO,NO,NO,2,NO,0.699743198,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-170.3500061,0
NO,NO,NO,2,NO,0.699743198,0.992927663,0,1,NO,NO,YES,NO,NO,NO,NO,0,-162.8333435,0
NO,NO,NO,1,NO,0.699743198,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-13.76667786,0
NO,NO,NO,1,NO,0.73184151,0.992927663,0,1,NO,NO,NO,NO,NO,NO,NO,0,-128.6333466,0
NO,NO,NO,1,NO,0.73184151,0.992927663,0,0,NO,NO,NO,NO,NO,NO,NO,0,-128.6333466,0
NO,NO,NO,5,NO,0.318231834,0.993632051,0,0.4,NO,NO,NO,NO,NO,NO,NO,0,-297.3833466,0
NO,NO,NO,5,NO,0.318231834,0.993632051,0,0.4,NO,NO,YES,NO,NO,NO,NO,0,-297.3833466,0
NO,NO,NO,2,NO,0.318231834,0.993632051,0,0,NO,NO,NO,NO,NO,NO,NO,0,-90.18333435,0
NO,NO,NO,1,NO,0.473220826,0.993632051,0,0,NO,NO,NO,NO,NO,NO,NO,0,-128.6333466,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,YES,NO,NO,NO,NO,0,0,0
NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,180,NO,0.184336019,0.994929608,0.277777778,0.283333333,NO,NO,YES,NO,NO,NO,NO,0,-850.7999878,0
NO,NO,NO,107,NO,0.189838587,0.995152046,0.308411215,0.317757009,NO,NO,YES,NO,NO,NO,NO,0,-850.7999878,0
NO,NO,NO,1,NO,0.189838587,0.995263265,0,0,NO,NO,NO,NO,NO,NO,NO,0,-51.69999695,0
NO,NO,NO,106,NO,0.189838587,0.995263265,0.311320755,0.311320755,NO,NO,NO,NO,NO,NO,NO,0,-844.1500244,0
NO,NO,NO,5,NO,0.258620684,0.995226192,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-241.2000122,0
NO,NO,NO,5,NO,0.262289062,0.995263265,0,0,NO,NO,NO,NO,NO,NO,NO,0,-232.1999969,0
NO,NO,NO,4,NO,0.496148191,0.995226192,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-201.9333344,0
NO,NO,NO,4,NO,0.503484948,0.995263265,0,0,NO,NO,NO,NO,NO,NO,NO,0,-188.6333313,0
NO,NO,NO,5,NO,0.696991914,0.995226192,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-239.7999878,0
NO,NO,NO,5,NO,0.704328671,0.995263265,0,0,NO,NO,NO,NO,NO,NO,NO,0,-226.5,0
NO,NO,NO,5,NO,0.189838587,0.996078873,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-247.8499756,0
NO,NO,NO,5,NO,0.196258249,0.996115946,0,0,NO,NO,NO,NO,NO,NO,NO,0,-234.5500031,0
NO,NO,NO,4,NO,0.432868662,0.996078873,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-226.0500031,0
NO,NO,NO,4,NO,0.440205419,0.996115946,0,0,NO,NO,NO,NO,NO,NO,NO,0,-212.75,0
NO,NO,NO,4,NO,0.656639751,0.996078873,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-203.4833374,0
NO,NO,NO,4,NO,0.663059413,0.996115946,0,0,NO,NO,NO,NO,NO,NO,NO,0,-190.1833344,0
NO,NO,NO,4,NO,0.858400568,0.996078873,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-208.9166565,0
NO,NO,NO,4,NO,0.865737325,0.996115946,0,0,NO,NO,NO,NO,NO,NO,NO,0,-195.6166534,0
NO,NO,NO,4,NO,0.189838587,0.99689448,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-142,0
NO,NO,NO,4,NO,0.196258249,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-128.7000122,0
NO,NO,NO,4,NO,0.335656632,0.99689448,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-179.3499908,0
NO,NO,NO,4,NO,0.342993389,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-166.0500031,0
NO,NO,NO,4,NO,0.516324273,0.99689448,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-161.4833374,0
NO,NO,NO,4,NO,0.52366103,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-148.1833344,0
NO,NO,NO,3,NO,0.680484211,0.99689448,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-230.75,0
NO,NO,NO,3,NO,0.687820968,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-217.4499969,0
NO,NO,NO,2,NO,0.907923677,0.99689448,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-72.7666626,0
NO,NO,NO,2,NO,0.915260434,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-59.46665955,0
NO,NO,NO,3,NO,0.990462194,0.99689448,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-118.6666718,0
NO,NO,NO,3,NO,0.997798951,0.996931553,0,0,NO,NO,NO,NO,NO,NO,NO,0,-105.3666687,0
NO,NO,NO,3,NO,0.189838587,0.99774716,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-106.1999969,0
NO,NO,NO,3,NO,0.196258249,0.99774716,0,0,NO,NO,NO,NO,NO,NO,NO,0,-92.90000916,0
NO,NO,NO,3,NO,0.302641226,0.99774716,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-124.0999908,0
NO,NO,NO,3,NO,0.309977983,0.99774716,0,0,NO,NO,NO,NO,NO,NO,NO,0,-110.7999878,0
NO,NO,NO,4,NO,0.432868662,0.99774716,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-178.5833435,0
NO,NO,NO,4,NO,0.440205419,0.99774716,0,0,NO,NO,NO,NO,NO,NO,NO,0,-165.2833405,0
NO,NO,NO,4,NO,0.612619209,0.99774716,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-229.7166595,0
NO,NO,NO,4,NO,0.619955966,0.99774716,0,0,NO,NO,NO,NO,NO,NO,NO,0,-216.4166565,0
NO,NO,NO,3,NO,0.839141581,0.99774716,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-111.6666718,0
NO,NO,NO,3,NO,0.846478338,0.99774716,0,0,NO,NO,NO,NO,NO,NO,NO,0,-98.3666687,0
NO,NO,NO,4,NO,0.189838587,0.998562767,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-273.2833252,0
NO,NO,NO,4,NO,0.196258249,0.99859984,0,0,NO,NO,NO,NO,NO,NO,NO,0,-259.9833374,0
NO,NO,NO,8,NO,0.455796028,0.998562767,0,0.125,NO,NO,NO,NO,NO,NO,NO,0,-388.3500061,0
NO,NO,NO,8,NO,0.463132785,0.99859984,0,0,NO,NO,NO,NO,NO,NO,NO,0,-375.0499878,0
NO,NO,NO,5,NO,0.828136445,0.998562767,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-302.8166504,0
NO,NO,NO,5,NO,0.835473202,0.99859984,0,0,NO,NO,NO,NO,NO,NO,NO,0,-289.5166626,0
NO,NO,NO,4,NO,0.189838587,0.999378375,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-237.4833221,0
NO,NO,NO,4,NO,0.196258249,0.999415448,0,0,NO,NO,NO,NO,NO,NO,NO,0,-224.1833344,0
NO,NO,NO,4,NO,0.423697716,0.999378375,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-180.1500092,0
NO,NO,NO,4,NO,0.430117378,0.999415448,0,0,NO,NO,NO,NO,NO,NO,NO,0,-166.8500061,0
NO,NO,NO,3,NO,0.604365357,0.999378375,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-138.9166565,0
NO,NO,NO,3,NO,0.611702114,0.999415448,0,0,NO,NO,NO,NO,NO,NO,NO,0,-125.6166534,0
NO,NO,NO,6,NO,0.748349213,0.999378375,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-285.9666748,0
NO,NO,NO,6,NO,0.754768875,0.999415448,0,0,NO,NO,NO,NO,NO,NO,NO,0,-272.666687,0
NO,NO,NO,5,NO,0.189838587,1.000231055,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-227.6166534,0
NO,NO,NO,5,NO,0.196258249,1.000268128,0,0,NO,NO,NO,NO,NO,NO,NO,0,-214.3166656,0
NO,NO,NO,5,NO,0.41452677,1.000231055,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-275.8500061,0
NO,NO,NO,5,NO,0.421863527,1.000268128,0,0,NO,NO,NO,NO,NO,NO,NO,0,-262.5499878,0
NO,NO,NO,6,NO,0.683235495,1.000231055,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-239.2833252,0
NO,NO,NO,6,NO,0.690572252,1.000268128,0,0,NO,NO,NO,NO,NO,NO,NO,0,-225.9833374,0
NO,NO,NO,6,NO,0.189838587,1.001046662,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-263.3999939,0
NO,NO,NO,6,NO,0.196258249,1.001083735,0,0,NO,NO,NO,NO,NO,NO,NO,0,-250.1000061,0
NO,NO,NO,5,NO,0.447542176,1.001046662,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,-198.0500031,0
NO,NO,NO,5,NO,0.453961839,1.001083735,0,0,NO,NO,NO,NO,NO,NO,NO,0,-184.75,0
NO,NO,NO,3,NO,0.64471752,1.001046662,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-136.5500031,0
NO,NO,NO,3,NO,0.652054277,1.001083735,0,0,NO,NO,NO,NO,NO,NO,NO,0,-123.25,0
NO,NO,NO,3,NO,0.785950092,1.001046662,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-124.8999939,0
NO,NO,NO,3,NO,0.793286849,1.001083735,0,0,NO,NO,NO,NO,NO,NO,NO,0,-111.6000061,0
NO,NO,NO,3,NO,0.917094624,1.001046662,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-128.0166626,0
NO,NO,NO,3,NO,0.923514286,1.001083735,0,0,NO,NO,NO,NO,NO,NO,NO,0,-114.7166595,0
NO,NO,NO,74,NO,0,0,0.22972973,0.22972973,NO,NO,YES,NO,NO,NO,NO,0,0,0
NO,NO,NO,72,NO,0,0,0.236111111,0.236111111,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,3,NO,0,0,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,3,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,4,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,2,NO,0,0,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,2,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,7,NO,0,0,0,0.142857143,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,7,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,8,NO,0,0,0,0.125,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,8,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,6,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,7,NO,0,0,0,0.142857143,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,7,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0.2,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,5,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,0,NO,0.184336019,1.002010562,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1041.599976,0
NO,NO,NO,0,NO,0.184336019,0.023794417,10,10,NO,NO,NO,NO,NO,NO,NO,100,17.6000061,0
NO,NO,NO,0,NO,0.184336019,0.027993431,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1041.599976,0
NO,NO,NO,0,NO,1.139031523,0.027993431,10,10,NO,NO,NO,NO,NO,NO,NO,100,5.599990845,0
YES,NO,NO,2,NO,0.184336019,0.027993431,0,0,NO,NO,NO,NO,NO,NO,NO,0,-1003.366638,1
NO,NO,NO,3174,NO,0.184336019,0.040590476,0.042848141,0.096723377,NO,NO,NO,NO,NO,NO,NO,0.010081916,2439.633423,1
NO,NO,NO,5,NO,0.184336019,0.040590476,0,0,NO,NO,NO,NO,NO,NO,NO,0,-1020.983307,1
NO,NO,NO,0,NO,0.195341155,0.046469096,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1029.833374,0
NO,NO,NO,0,NO,0.184336019,0.050948045,10,10,NO,NO,NO,NO,NO,NO,NO,100,-1041.599976,0
NO,NO,NO,3,NO,0.183418925,0.050668111,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,3,NO,0.183418925,0.050668111,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,0
NO,NO,NO,3119,NO,0.184336019,0.050948045,0.040718179,0.094260981,NO,NO,NO,NO,NO,NO,NO,0.010259699,2354.549927,1
NO,NO,NO,3119,NO,0.184336019,0.050948045,0.040718179,0.094260981,NO,NO,NO,NO,NO,NO,NO,0.010259699,2354.549927,1
NO,NO,NO,7,NO,0.184336019,0.050948045,0,0.142857143,NO,NO,NO,NO,NO,NO,NO,0,-1019.199982,1
NO,NO,NO,2,NO,0.342076295,0.052067782,0,0,NO,NO,NO,NO,NO,NO,NO,0,-104.6000061,1
NO,YES,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,200,NO,0.89049888,0.059346075,0.415,0.485,NO,NO,YES,YES,NO,NO,NO,0.16,259.3666992,0
