,tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,relative_table_elements,height_width_diff,name,attrs
3014,NO,NO,NO,0,NO,0.361335282,0.634134625,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Entertainment+Weekly&rft.atitle=George+R.R.+Martin+answers+your+questions&rft.date=2007-11-27&rft.aulast=Kirschling&rft.aufirst=Gregory&rft_id=http%3A%2F%2Fwww.ew.com%2Few%2Farticle%2F0%2C%2C20161804%2C00.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3015,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3016,NO,NO,NO,24,NO,0.221019804,0.63480194,0,0.125,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-18']
3017,NO,NO,NO,1,NO,0.221019804,0.634950233,0,0,NO,NO,NO,NO,0,6.250015259,span,[['mw-cite-backlink']]
3018,NO,NO,YES,1,NO,0.221019804,0.634950233,0,0,NO,NO,NO,NO,0,6.250015259,b,[]
3019,NO,NO,NO,1,NO,0.221019804,0.634950233,0,0,NO,NO,NO,NO,0,6.250015259,a,['#cite_ref-18']
3020,NO,NO,NO,23,NO,0.221019804,0.634950233,0,0.130434783,NO,NO,NO,NO,0,-388.8666534,span,[['reference-text']]
3021,NO,NO,NO,23,NO,0.221019804,0.634950233,0,0.130434783,NO,NO,NO,NO,0,-388.8666534,cite,"[['citation', 'news']]"
3022,NO,NO,NO,5,NO,0.437454135,0.634950233,0,0,NO,NO,NO,NO,0,-165.133316,a,"[['nofollow'], ['external', 'text'], 'http://universitas.no/nyheter/61703/game-of-thrones-is-realistic']"
3023,NO,NO,YES,1,NO,0.221019804,0.635691694,0,1,NO,NO,NO,NO,0,-48.69999695,i,[]
3024,NO,NO,NO,1,NO,0.221019804,0.635691694,0,0,NO,NO,NO,NO,0,-48.69999695,a,"['/wiki/Universitas_(newspaper)', 'Universitas (newspaper)']"
3025,NO,NO,NO,1,NO,0.284299333,0.635691694,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20170320101232/http://universitas.no/nyheter/61703/game-of-thrones-is-realistic']"
3026,NO,NO,NO,5,NO,0.221019804,0.635691694,0,0,NO,NO,NO,NO,0,-409.0333252,span,[['reference-accessdate']]
3027,NO,NO,NO,2,NO,0.586023465,0.635691694,0,0,NO,NO,NO,NO,0,-31.19999695,span,[['nowrap']]
3028,NO,NO,NO,0,NO,0.250366832,0.636433155,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Universitas&rft.atitle=Game+of+Thrones+is+realistic&rft.date=2016-09-13&rft.aulast=Boulaziz&rft.aufirst=Louisa&rft_id=http%3A%2F%2Funiversitas.no%2Fnyheter%2F61703%2Fgame-of-thrones-is-realistic&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3029,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3030,NO,NO,NO,29,NO,0.221019804,0.63710047,0,0.103448276,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-19']
3031,NO,NO,NO,1,NO,0.221019804,0.637248762,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
3032,NO,NO,YES,1,NO,0.221019804,0.637248762,0,0,NO,NO,NO,NO,0,6.25,b,[]
3033,NO,NO,NO,1,NO,0.221019804,0.637248762,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-19']
3034,NO,NO,NO,28,NO,0.221019804,0.637248762,0,0.107142857,NO,NO,NO,NO,0,-410.3000183,span,[['reference-text']]
3035,NO,NO,NO,28,NO,0.221019804,0.637248762,0,0.107142857,NO,NO,NO,NO,0,-410.3000183,cite,"[['citation', 'news']]"
3036,NO,NO,NO,9,NO,0.221019804,0.637248762,0,0,NO,NO,NO,NO,0,-393.8500061,a,"[['nofollow'], ['external', 'text'], 'http://www.ew.com/article/2015/03/17/game-thrones-showrunners']"
3037,NO,NO,YES,2,NO,0.385179742,0.637990223,0,0.5,NO,NO,NO,NO,0,-109.3666687,i,[]
3038,NO,NO,NO,2,NO,0.385179742,0.637990223,0,0,NO,NO,NO,NO,0,-109.3666687,a,"['/wiki/Entertainment_Weekly', 'Entertainment Weekly']"
3039,NO,NO,NO,1,NO,0.504402043,0.637990223,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20160430065802/http://www.ew.com/article/2015/03/17/game-thrones-showrunners']"
3040,NO,NO,NO,5,NO,0.308143794,0.638731684,0,0,NO,NO,NO,NO,0,-138.3000031,span,[['reference-accessdate']]
3041,NO,NO,NO,2,NO,0.367754944,0.638731684,0,0,NO,NO,NO,NO,0,-42.40000916,span,[['nowrap']]
3042,NO,NO,NO,0,NO,0.451210555,0.638731684,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Entertainment+Weekly&rft.atitle=Game+of+Thrones+showrunners+answer+burning+season+5+questions&rft.date=2015-03-17&rft.aulast=Hibberd&rft.aufirst=James&rft_id=http%3A%2F%2Fwww.ew.com%2Farticle%2F2015%2F03%2F17%2Fgame-thrones-showrunners&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3043,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3044,NO,NO,NO,36,NO,0.221019804,0.639398999,0,0.083333333,NO,NO,NO,NO,0,-413.6833496,li,"['cite_note-The_Guardian_March_24,_2013-20']"
3045,NO,NO,NO,5,NO,0.221019804,0.639510219,0,0,NO,NO,NO,NO,0,-30.31668091,span,[['mw-cite-backlink']]
3046,NO,NO,NO,1,NO,0.230190751,0.639510219,0,0,NO,NO,NO,NO,0,8,a,"['#cite_ref-The_Guardian_March_24,_2013_20-0']"
3047,NO,NO,NO,1,NO,0.230190751,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,sup,[]
3048,NO,NO,YES,1,NO,0.230190751,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,i,[]
3049,NO,NO,YES,1,NO,0.230190751,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,b,[]
3050,NO,NO,NO,1,NO,0.238444602,0.639510219,0,0,NO,NO,NO,NO,0,7.199981689,a,"['#cite_ref-The_Guardian_March_24,_2013_20-1']"
3051,NO,NO,NO,1,NO,0.238444602,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,sup,[]
3052,NO,NO,YES,1,NO,0.238444602,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,i,[]
3053,NO,NO,YES,1,NO,0.238444602,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,b,[]
3054,NO,NO,NO,1,NO,0.247615548,0.639510219,0,0,NO,NO,NO,NO,0,8,a,"['#cite_ref-The_Guardian_March_24,_2013_20-2']"
3055,NO,NO,NO,1,NO,0.247615548,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,sup,[]
3056,NO,NO,YES,1,NO,0.247615548,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,i,[]
3057,NO,NO,YES,1,NO,0.247615548,0.639436072,0,0,NO,NO,NO,NO,0,5.600006104,b,[]
3058,NO,NO,NO,1,NO,0.2558694,0.639510219,0,0,NO,NO,NO,NO,0,7.199981689,a,"['#cite_ref-The_Guardian_March_24,_2013_20-3']"
3059,NO,NO,NO,1,NO,0.2558694,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,sup,[]
3060,NO,NO,YES,1,NO,0.2558694,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,i,[]
3061,NO,NO,YES,1,NO,0.2558694,0.639436072,0,0,NO,NO,NO,NO,0,4.799987793,b,[]
3062,NO,NO,NO,31,NO,0.221019804,0.639510219,0,0.096774194,NO,NO,NO,NO,0,-409.8333282,span,[['reference-text']]
3063,NO,NO,NO,31,NO,0.221019804,0.639510219,0,0.096774194,NO,NO,NO,NO,0,-409.8333282,cite,"[['citation', 'news']]"
3064,NO,NO,NO,11,NO,0.221019804,0.639510219,0,0,NO,NO,NO,NO,0,-384.916687,a,"[['nofollow'], ['external', 'text'], 'https://www.theguardian.com/tv-and-radio/2013/mar/24/game-of-thrones-realistic-history']"
3065,NO,NO,YES,2,NO,0.421863527,0.64025168,0,0.5,NO,NO,NO,NO,0,-63.3999939,i,[]
3066,NO,NO,NO,2,NO,0.421863527,0.64025168,0,0,NO,NO,NO,NO,0,-63.3999939,a,"['/wiki/The_Guardian', 'The Guardian']"
3067,NO,NO,NO,1,NO,0.543837112,0.64025168,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20130629202416/http://www.guardian.co.uk/tv-and-radio/2013/mar/24/game-of-thrones-realistic-history']"
3068,NO,NO,NO,5,NO,0.351247241,0.641030214,0,0,NO,NO,NO,NO,0,-138.3000031,span,[['reference-accessdate']]
3069,NO,NO,NO,2,NO,0.409941297,0.641030214,0,0,NO,NO,NO,NO,0,-42.3999939,span,[['nowrap']]
3070,NO,NO,NO,0,NO,0.493396908,0.641030214,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Guardian&rft.atitle=Game+of+Thrones+is+more+brutally+realistic+than+most+historical+novels&rft.date=2013-03-24&rft.aulast=Holland&rft.aufirst=Tom&rft_id=https%3A%2F%2Fwww.theguardian.com%2Ftv-and-radio%2F2013%2Fmar%2F24%2Fgame-of-thrones-realistic-history&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3071,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3072,NO,NO,NO,28,NO,0.221019804,0.641697529,0,0.107142857,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-21']
3073,NO,NO,NO,1,NO,0.221019804,0.641808748,0,0,NO,NO,NO,NO,0,6.250015259,span,[['mw-cite-backlink']]
3074,NO,NO,YES,1,NO,0.221019804,0.641808748,0,0,NO,NO,NO,NO,0,6.250015259,b,[]
3075,NO,NO,NO,1,NO,0.221019804,0.641808748,0,0,NO,NO,NO,NO,0,6.250015259,a,['#cite_ref-21']
3076,NO,NO,NO,27,NO,0.221019804,0.641808748,0,0.111111111,NO,NO,NO,NO,0,-387.4499969,span,[['reference-text']]
3077,NO,NO,NO,27,NO,0.221019804,0.641808748,0,0.111111111,NO,NO,NO,NO,0,-387.4499969,cite,"[['citation', 'news']]"
3078,NO,NO,NO,9,NO,0.221019804,0.641808748,0,0,NO,NO,NO,NO,0,-407.6166687,a,"[['nofollow'], ['external', 'text'], 'http://www.slate.com/blogs/quora/2013/03/27/game_of_thornes_are_the_kingdoms_of_westeros_inspired_by_real_life_countries.html']"
3079,NO,NO,YES,1,NO,0.320983118,0.642550209,0,1,NO,NO,NO,NO,0,-15.1000061,i,[]
3080,NO,NO,NO,1,NO,0.320983118,0.642550209,0,0,NO,NO,NO,NO,0,-15.1000061,a,"['/wiki/Slate_(magazine)', 'Slate (magazine)']"
3081,NO,NO,NO,1,NO,0.353998525,0.642550209,0,0,NO,NO,NO,NO,0,-48.40000916,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20170211082840/http://www.slate.com/blogs/quora/2013/03/27/game_of_thornes_are_the_kingdoms_of_westeros_inspired_by_real_life_countries.html']"
3082,NO,NO,NO,5,NO,0.221019804,0.642550209,0,0,NO,NO,NO,NO,0,-393.3666687,span,[['reference-accessdate']]
3083,NO,NO,NO,2,NO,0.274211292,0.64329167,0,0,NO,NO,NO,NO,0,-50.80000305,span,[['nowrap']]
3084,NO,NO,NO,0,NO,0.36500366,0.64329167,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Slate&rft.atitle=Are+the+Lands+of+Westeros+Inspired+by+Real-Life+Countries%3F&rft.date=2013-03-27&rft.aulast=Mund&rft.aufirst=Lucas&rft_id=http%3A%2F%2Fwww.slate.com%2Fblogs%2Fquora%2F2013%2F03%2F27%2Fgame_of_thornes_are_the_kingdoms_of_westeros_inspired_by_real_life_countries.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3085,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3086,NO,NO,NO,44,NO,0.221019804,0.643996058,0,0.068181818,NO,NO,NO,NO,0,-393.5166931,li,['cite_note-22']
3087,NO,NO,NO,1,NO,0.221019804,0.644107278,0,0,NO,NO,NO,NO,0,6.250015259,span,[['mw-cite-backlink']]
3088,NO,NO,YES,1,NO,0.221019804,0.644107278,0,0,NO,NO,NO,NO,0,6.250015259,b,[]
3089,NO,NO,NO,1,NO,0.221019804,0.644107278,0,0,NO,NO,NO,NO,0,6.250015259,a,['#cite_ref-22']
3090,NO,NO,NO,43,NO,0.221019804,0.644107278,0,0.069767442,NO,NO,NO,NO,0,-383.3833313,span,[['reference-text']]
3091,NO,NO,NO,43,NO,0.221019804,0.644107278,0,0.069767442,NO,NO,NO,NO,0,-383.3833313,cite,"[['citation', 'news']]"
3092,NO,NO,NO,11,NO,0.221019804,0.644107278,0,0,NO,NO,NO,NO,0,-423.7166595,a,"[['nofollow'], ['external', 'text'], 'https://www.nytimes.com/2011/08/14/books/review/george-r-r-martin-and-the-rise-of-fantasy.html']"
3093,NO,NO,YES,4,NO,0.323734402,0.644848739,0,0.25,NO,NO,NO,NO,0,-103.1999969,i,[]
3094,NO,NO,NO,4,NO,0.323734402,0.644848739,0,0,NO,NO,NO,NO,0,-103.1999969,a,"['/wiki/The_New_York_Times', 'The New York Times']"
3095,NO,NO,NO,1,NO,0.437454135,0.644848739,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20160722135616/http://www.nytimes.com/2011/08/14/books/review/george-r-r-martin-and-the-rise-of-fantasy.html']"
3096,NO,NO,NO,5,NO,0.246698454,0.6455902,0,0,NO,NO,NO,NO,0,-138.3000031,span,[['reference-accessdate']]
3097,NO,NO,NO,2,NO,0.306309604,0.6455902,0,0,NO,NO,NO,NO,0,-42.40000916,span,[['nowrap']]
3098,NO,NO,NO,11,NO,0.221019804,0.6455902,0,0,NO,NO,NO,NO,0,-404.5166626,q,[]
3099,NO,NO,NO,0,NO,0.315480551,0.646331661,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+New+York+Times&rft.atitle=Dragons+Ascendant%3A+George+R.+R.+Martin+and+the+Rise+of+Fantasy&rft.date=2011-08-12&rft.aulast=Orr&rft.aufirst=David&rft_id=https%3A%2F%2Fwww.nytimes.com%2F2011%2F08%2F14%2Fbooks%2Freview%2Fgeorge-r-r-martin-and-the-rise-of-fantasy.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3100,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3101,NO,NO,NO,33,NO,0.221019804,0.646998976,0,0.090909091,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-23']
3102,NO,NO,NO,1,NO,0.221019804,0.647147268,0,0,NO,NO,NO,NO,0,6.250015259,span,[['mw-cite-backlink']]
3103,NO,NO,YES,1,NO,0.221019804,0.647147268,0,0,NO,NO,NO,NO,0,6.250015259,b,[]
3104,NO,NO,NO,1,NO,0.221019804,0.647147268,0,0,NO,NO,NO,NO,0,6.250015259,a,['#cite_ref-23']
3105,NO,NO,NO,32,NO,0.221019804,0.647147268,0,0.09375,NO,NO,NO,NO,0,-419.633316,span,[['reference-text']]
3106,NO,NO,NO,32,NO,0.221019804,0.647147268,0,0.09375,NO,NO,NO,NO,0,-419.633316,cite,"[['citation', 'news']]"
3107,NO,NO,NO,12,NO,0.221019804,0.647147268,0,0,NO,NO,NO,NO,0,-381.2499847,a,"[['nofollow'], ['external', 'text'], 'https://www.bbc.com/news/magazine-26824993']"
3108,NO,NO,YES,3,NO,0.380594269,0.647888729,0,0.333333333,NO,NO,NO,NO,0,-105.3999939,i,[]
3109,NO,NO,NO,3,NO,0.380594269,0.647888729,0,0,NO,NO,NO,NO,0,-105.3999939,a,"['/wiki/BBC_News_Magazine', ['mw-redirect'], 'BBC News Magazine']"
3110,NO,NO,NO,1,NO,0.496148191,0.647888729,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20160721223613/http://www.bbc.com/news/magazine-26824993']"
3111,NO,NO,NO,5,NO,0.289801901,0.64863019,0,0,NO,NO,NO,NO,0,-121.5000153,span,[['reference-accessdate']]
3112,NO,NO,NO,2,NO,0.348495957,0.64863019,0,0,NO,NO,NO,NO,0,-25.6000061,span,[['nowrap']]
3113,NO,NO,NO,0,NO,0.417278054,0.64863019,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=BBC+News+Magazine&rft.atitle=Game+of+Thrones%3A+The+cult+French+novel+that+inspired+George+RR+Martin&rft.date=2014-04-04&rft.aulast=Milne&rft.aufirst=Ben&rft_id=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fmagazine-26824993&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3114,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3115,NO,NO,NO,23,NO,0.221019804,0.649297505,0,0.130434783,NO,NO,NO,NO,0,-433.8500214,li,['cite_note-24']
3116,NO,NO,NO,1,NO,0.221019804,0.649445798,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
3117,NO,NO,YES,1,NO,0.221019804,0.649445798,0,0,NO,NO,NO,NO,0,6.25,b,[]
3118,NO,NO,NO,1,NO,0.221019804,0.649445798,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-24']
3119,NO,NO,NO,22,NO,0.221019804,0.649445798,0,0.136363636,NO,NO,NO,NO,0,-383.3500061,span,[['reference-text']]
3120,NO,NO,NO,22,NO,0.221019804,0.649445798,0,0.136363636,NO,NO,NO,NO,0,-383.3500061,cite,"[['citation', 'news']]"
3121,NO,NO,NO,7,NO,0.221019804,0.649445798,0,0,NO,NO,NO,NO,0,-383.3500061,a,"[['nofollow'], ['external', 'text'], 'https://www.theguardian.com/commentisfree/2016/apr/23/game-of-thrones-hacked-history-britains-bloody-past']"
3122,NO,NO,YES,2,NO,0.277879671,0.650187259,0,0.5,NO,NO,NO,NO,0,-63.3999939,i,[]
3123,NO,NO,NO,2,NO,0.277879671,0.650187259,0,0,NO,NO,NO,NO,0,-63.3999939,a,"['/wiki/The_Guardian', 'The Guardian']"
3124,NO,NO,NO,1,NO,0.354915619,0.650187259,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20170808193639/https://www.theguardian.com/commentisfree/2016/apr/23/game-of-thrones-hacked-history-britains-bloody-past']"
3125,NO,NO,NO,0,NO,0.597945695,0.650187259,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Guardian&rft.atitle=Game+of+Thrones+has+hacked+our+history&rft.date=2016-04-23&rft.aulast=Lipscomb&rft.aufirst=Suzannah&rft_id=https%3A%2F%2Fwww.theguardian.com%2Fcommentisfree%2F2016%2Fapr%2F23%2Fgame-of-thrones-hacked-history-britains-bloody-past&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3126,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3127,NO,NO,NO,33,NO,0.221019804,0.650854574,0,0.090909091,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-hibberd1-25']
3128,NO,NO,NO,3,NO,0.221019804,0.650965793,0,0,NO,NO,NO,NO,0,-11.31666565,span,[['mw-cite-backlink']]
3129,NO,NO,NO,1,NO,0.230190751,0.650965793,0,0,NO,NO,NO,NO,0,8.000015259,a,['#cite_ref-hibberd1_25-0']
3130,NO,NO,NO,1,NO,0.230190751,0.650891647,0,0,NO,NO,NO,NO,0,5.600006104,sup,[]
3131,NO,NO,YES,1,NO,0.230190751,0.650891647,0,0,NO,NO,NO,NO,0,5.600006104,i,[]
3132,NO,NO,YES,1,NO,0.230190751,0.650891647,0,0,NO,NO,NO,NO,0,5.600006104,b,[]
3133,NO,NO,NO,1,NO,0.238444602,0.650965793,0,0,NO,NO,NO,NO,0,7.199996948,a,['#cite_ref-hibberd1_25-1']
3134,NO,NO,NO,1,NO,0.238444602,0.650891647,0,0,NO,NO,NO,NO,0,4.799987793,sup,[]
3135,NO,NO,YES,1,NO,0.238444602,0.650891647,0,0,NO,NO,NO,NO,0,4.799987793,i,[]
3136,NO,NO,YES,1,NO,0.238444602,0.650891647,0,0,NO,NO,NO,NO,0,4.799987793,b,[]
3137,NO,NO,NO,30,NO,0.221019804,0.650965793,0,0.1,NO,NO,NO,NO,0,-420.0999908,span,[['reference-text']]
3138,NO,NO,NO,30,NO,0.221019804,0.650965793,0,0.1,NO,NO,NO,NO,0,-420.0999908,cite,"[['citation', 'news']]"
3139,NO,NO,NO,11,NO,0.221019804,0.650965793,0,0,NO,NO,NO,NO,0,-385.1333313,a,"[['nofollow'], ['external', 'text'], 'http://insidetv.ew.com/2012/05/29/game-of-throne-season-3-cast/']"
3140,NO,NO,NO,1,NO,0.419112243,0.650965793,0,0,NO,NO,NO,NO,0,8.683334351,span,[['cs1-kern-left']]
3141,NO,NO,YES,2,NO,0.433785757,0.651707254,0,0.5,NO,NO,NO,NO,0,-109.3666687,i,[]
3142,NO,NO,NO,2,NO,0.433785757,0.651707254,0,0,NO,NO,NO,NO,0,-109.3666687,a,"['/wiki/Entertainment_Weekly', 'Entertainment Weekly']"
3143,NO,NO,NO,1,NO,0.553008058,0.651707254,0,0,NO,NO,NO,NO,0,-48.40000916,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20150105005619/http://insidetv.ew.com/2012/05/29/game-of-throne-season-3-cast/']"
3144,NO,NO,NO,5,NO,0.360418187,0.652448715,0,0,NO,NO,NO,NO,0,-131.3000031,span,[['reference-accessdate']]
3145,NO,NO,NO,2,NO,0.419112243,0.652448715,0,0,NO,NO,NO,NO,0,-35.3999939,span,[['nowrap']]
3146,NO,NO,NO,0,NO,0.496148191,0.652448715,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Entertainment+Weekly&rft.atitle=%27Game+of+Thrones%27+scoop%3A+Season+3+character+list+revealed+%E2%80%93+EXCLUSIVE&rft.date=2012-05-29&rft.aulast=Hibberd&rft.aufirst=James&rft_id=http%3A%2F%2Finsidetv.ew.com%2F2012%2F05%2F29%2Fgame-of-throne-season-3-cast%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
3147,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
3148,NO,NO,NO,27,NO,0.221019804,0.653153103,0,0.074074074,NO,NO,NO,NO,0,-433.8500214,li,['cite_note-Making-26']
3149,NO,NO,NO,3,NO,0.221019804,0.653264322,0,0,NO,NO,NO,NO,0,-11.31666565,span,[['mw-cite-backlink']]
3150,NO,NO,NO,1,NO,0.230190751,0.653264322,0,0,NO,NO,NO,NO,0,8.000015259,a,['#cite_ref-Making_26-0']
3151,NO,NO,NO,1,NO,0.230190751,0.653190176,0,0,NO,NO,NO,NO,0,5.600006104,sup,[]
3152,NO,NO,YES,1,NO,0.230190751,0.653190176,0,0,NO,NO,NO,NO,0,5.600006104,i,[]
3153,NO,NO,YES,1,NO,0.230190751,0.653190176,0,0,NO,NO,NO,NO,0,5.600006104,b,[]
3154,NO,NO,NO,1,NO,0.238444602,0.653264322,0,0,NO,NO,NO,NO,0,7.199996948,a,['#cite_ref-Making_26-1']
3155,NO,NO,NO,1,NO,0.238444602,0.653190176,0,0,NO,NO,NO,NO,0,4.799987793,sup,[]
3156,NO,NO,YES,1,NO,0.238444602,0.653190176,0,0,NO,NO,NO,NO,0,4.799987793,i,[]
3157,NO,NO,YES,1,NO,0.238444602,0.653190176,0,0,NO,NO,NO,NO,0,4.799987793,b,[]
3158,NO,NO,NO,24,NO,0.221019804,0.653264322,0,0.083333333,NO,NO,NO,NO,0,-428.883316,span,[['reference-text']]
3159,NO,NO,NO,24,NO,0.221019804,0.653264322,0,0.083333333,NO,NO,NO,NO,0,-428.883316,cite,"[['citation', 'web']]"
3160,NO,NO,NO,5,NO,0.247615548,0.653264322,0,0,NO,NO,NO,NO,0,-157.4333191,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20130306120407/http://www.makinggameofthrones.com/production-diary/2012/11/2/season-3-by-the-numbers.html']"
3161,NO,NO,YES,4,NO,0.410858391,0.653264322,0,0,NO,NO,NO,NO,0,-128.5,i,[]
3162,NO,NO,NO,2,NO,0.295304469,0.654005784,0,0,NO,NO,NO,NO,0,-61,a,"[['nofollow'], ['external', 'text'], 'http://www.makinggameofthrones.com/production-diary/2012/11/2/season-3-by-the-numbers.htm']"
3163,NO,NO,NO,5,NO,0.456713123,0.654005784,0,0,NO,NO,NO,NO,0,-154.3999939,span,[['reference-accessdate']]
3164,NO,NO,NO,2,NO,0.516324273,0.654005784,0,0,NO,NO,NO,NO,0,-58.5,span,[['nowrap']]
